Tarih;Saat;Toplam (MWh);Doßal Gaz;RÅzgar;Linyit;Taü KîmÅr;òthal KîmÅr;Fuel Oil;Jeotermal;Barajlç;Nafta;BiyokÅtle;Akarsu;Dißer
14.09.2021;21:00;38.335,20;15.856,69;5.340,46;4.985,17;141,00;5.925,50;7,70;963,30;3.268,61;0,00;658,56;941,16;247,05
14.09.2021;22:00;37.355,66;15.541,83;5.121,73;4.971,35;131,00;5.691,50;7,70;975,20;3.123,41;0,00;651,79;893,10;247,05
14.09.2021;23:00;35.195,47;14.740,24;4.882,90;4.991,25;141,00;5.246,20;7,70;984,50;2.494,91;0,00;648,13;811,59;247,05
15.09.2021;00:00;33.001,18;14.683,22;4.583,67;4.991,25;126,00;4.106,40;7,70;987,60;1.991,91;0,00;615,94;654,49;253,00
15.09.2021;01:00;31.431,33;14.530,30;4.298,39;4.990,25;141,00;4.110,40;7,70;998,70;826,91;0,00;619,24;655,44;253,00
15.09.2021;02:00;30.539,81;13.776,41;4.224,47;4.986,25;141,00;4.109,40;7,70;1.007,90;770,31;0,00;619,75;643,62;253,00
15.09.2021;03:00;29.756,72;13.904,74;4.096,93;4.962,25;141,00;3.657,40;7,70;1.015,10;472,91;0,00;618,06;633,33;247,30
15.09.2021;04:00;29.743,40;13.621,17;4.126,93;4.992,25;141,00;3.658,40;7,70;1.019,90;698,61;0,00;620,86;603,38;253,20
15.09.2021;05:00;29.682,93;13.708,97;4.038,29;4.992,25;141,00;3.657,40;7,70;1.023,50;698,61;0,00;593,36;568,54;253,31
15.09.2021;06:00;29.824,77;13.611,57;3.936,65;4.970,25;141,00;4.133,40;7,70;1.028,40;542,01;0,00;608,47;582,53;262,79
15.09.2021;07:00;30.948,14;14.130,28;3.868,87;4.963,25;141,00;4.356,40;7,70;1.026,60;879,81;0,00;585,07;576,11;413,05
15.09.2021;08:00;35.147,60;15.315,49;3.703,73;4.960,13;141,00;5.668,00;7,70;991,80;2.442,11;0,00;599,61;640,55;677,48
15.09.2021;09:00;36.707,79;16.107,54;3.739,82;4.930,16;141,00;6.026,00;7,70;965,50;2.577,11;0,00;605,45;816,46;791,05
15.09.2021;10:00;37.182,62;16.078,19;3.888,66;4.911,01;131,00;6.028,00;7,70;940,70;2.739,81;0,00;606,75;993,87;856,93
15.09.2021;11:00;37.212,09;15.682,78;3.999,96;4.971,10;141,00;6.221,00;7,70;919,90;2.786,81;0,00;615,97;997,92;867,95
15.09.2021;12:00;35.960,27;15.140,48;4.136,65;4.969,00;131,00;5.838,00;7,70;898,20;2.492,11;0,00;636,87;842,73;867,53
15.09.2021;13:00;36.529,59;15.112,64;4.366,61;5.038,14;131,00;5.641,00;7,70;877,40;2.991,46;0,00;641,53;876,79;845,32
15.09.2021;14:00;37.685,82;15.525,22;4.584,03;5.036,00;141,00;6.024,00;7,70;866,70;3.192,16;0,00;646,63;849,75;812,63
15.09.2021;15:00;38.044,01;15.496,78;4.770,89;5.036,73;131,00;6.070,00;7,70;861,00;3.411,66;0,00;641,49;890,70;726,06
15.09.2021;16:00;38.627,65;15.668,72;5.007,82;5.010,07;131,00;5.922,00;7,70;875,20;3.897,26;0,00;637,49;882,16;588,23
15.09.2021;17:00;38.491,55;15.754,59;5.019,08;4.864,16;141,00;5.922,00;7,70;893,00;3.827,46;0,00;641,12;1.056,04;365,40
15.09.2021;18:00;38.429,77;15.875,51;4.832,97;4.864,13;131,00;5.924,00;7,70;908,30;3.893,06;0,00;632,82;1.109,70;250,58
15.09.2021;19:00;38.940,69;16.027,95;4.510,76;4.887,25;141,00;5.925,00;7,70;929,30;4.417,61;0,00;630,55;1.226,23;237,34
15.09.2021;20:00;38.218,16;16.092,16;4.134,97;4.874,25;141,00;5.926,00;7,70;944,20;3.983,31;0,00;630,02;1.247,25;237,30
15.09.2021;21:00;37.172,70;16.132,44;3.890,14;4.812,25;141,00;5.923,00;7,70;961,80;3.449,26;0,00;623,42;994,39;237,30
15.09.2021;22:00;36.378,12;15.923,95;3.644,06;4.648,25;141,00;5.922,00;7,70;970,70;3.398,81;0,00;620,45;863,90;237,30
15.09.2021;23:00;34.979,13;15.232,77;3.369,69;4.649,25;141,00;5.446,00;7,70;984,20;3.375,51;0,00;617,39;918,32;237,30
16.09.2021;00:00;32.564,06;15.369,45;3.110,13;4.736,20;141,00;4.507,50;7,70;994,50;2.075,81;0,00;627,33;756,54;237,90
16.09.2021;01:00;30.987,21;15.373,77;2.948,27;4.696,20;126,00;4.364,00;7,70;1.002,10;852,31;0,00;624,93;754,03;237,90
16.09.2021;02:00;29.715,10;14.387,15;2.932,38;4.692,19;141,00;3.952,90;7,70;1.010,49;857,06;0,00;634,15;862,18;237,90
16.09.2021;03:00;28.709,37;14.465,83;2.920,35;4.693,20;141,00;3.282,70;7,70;1.017,60;550,31;0,00;624,95;767,83;237,90
16.09.2021;04:00;28.737,09;14.191,67;2.922,74;4.808,90;141,00;3.281,90;7,70;1.024,80;748,74;0,00;625,25;746,49;237,90
16.09.2021;05:00;28.737,27;14.360,62;2.903,95;4.652,20;141,00;3.282,90;7,70;1.030,10;781,99;0,00;631,15;707,76;237,90
16.09.2021;06:00;29.067,12;14.336,79;2.846,82;4.689,50;141,00;3.804,90;7,70;1.031,70;625,39;0,00;632,21;700,79;250,32
16.09.2021;07:00;30.352,61;14.711,42;2.772,47;4.698,20;141,00;4.274,50;7,70;1.022,70;1.046,19;0,00;648,41;702,86;327,16
16.09.2021;08:00;34.352,61;15.864,86;2.579,19;4.963,41;141,00;5.590,50;7,70;992,80;2.391,59;0,00;651,95;712,82;456,79
16.09.2021;09:00;35.865,06;16.637,53;2.635,42;4.853,12;126,00;5.653,50;7,70;968,50;2.911,59;0,00;653,59;870,59;547,52
16.09.2021;10:00;36.176,79;16.781,43;2.676,78;4.844,00;126,00;5.537,50;7,70;945,20;2.983,39;0,00;657,39;1.013,00;604,40
16.09.2021;11:00;36.602,88;16.783,21;2.810,72;4.812,10;126,00;5.688,50;7,70;923,30;3.075,29;0,00;657,37;1.090,93;627,76
16.09.2021;12:00;35.310,65;15.843,64;2.984,97;4.771,20;141,00;5.503,50;7,70;902,60;2.847,99;0,00;654,47;992,68;660,90
16.09.2021;13:00;36.199,76;16.441,32;3.233,07;4.800,09;122,00;5.363,50;7,70;862,10;2.977,99;0,00;654,82;1.057,11;680,06
16.09.2021;14:00;37.333,06;16.590,60;3.530,23;4.812,26;121,00;5.871,80;7,70;864,80;3.099,09;0,00;662,27;1.120,55;652,76
16.09.2021;15:00;37.416,36;16.529,96;3.726,61;4.787,09;117,00;5.868,80;7,70;853,30;3.321,29;0,00;665,13;961,23;578,25
16.09.2021;16:00;38.235,58;16.574,88;3.973,41;4.766,03;117,00;5.865,80;7,70;856,00;3.898,69;0,00;660,93;1.049,31;465,83
16.09.2021;17:00;38.358,48;16.698,12;3.986,40;4.797,00;111,00;5.863,80;7,70;865,00;3.865,79;0,00;658,76;1.190,06;314,85
16.09.2021;18:00;38.231,33;16.542,57;3.846,36;4.755,15;111,00;5.866,80;7,70;886,90;3.965,49;0,00;653,96;1.348,53;246,87
16.09.2021;19:00;38.917,53;16.780,74;3.827,54;4.868,20;107,00;5.867,80;7,70;915,40;4.299,09;0,00;653,39;1.352,96;237,71
16.09.2021;20:00;38.237,24;16.614,15;3.639,02;4.871,20;107,00;5.867,80;7,70;929,20;3.878,40;0,00;653,40;1.431,67;237,70
16.09.2021;21:00;37.022,25;16.688,85;3.489,31;4.886,14;107,00;5.594,50;7,70;941,60;3.251,89;0,00;651,16;1.166,40;237,70
16.09.2021;22:00;35.892,07;16.331,16;3.289,83;4.872,13;107,00;5.362,50;7,70;954,90;3.087,09;0,00;645,79;996,27;237,70
16.09.2021;23:00;34.221,51;15.424,58;3.047,50;4.892,13;111,00;4.790,90;7,70;967,59;3.002,39;0,00;643,83;1.096,19;237,70
17.09.2021;00:00;32.357,79;15.503,39;2.819,59;4.824,20;113,00;3.661,40;7,70;989,90;2.444,21;0,00;664,26;1.094,24;235,90
17.09.2021;01:00;30.808,64;15.211,69;2.633,72;4.773,20;118,00;3.660,40;7,70;998,70;1.411,21;0,00;668,27;1.089,85;235,90
17.09.2021;02:00;29.642,22;15.033,29;2.485,75;4.438,18;121,00;3.611,40;7,70;1.008,60;1.059,21;0,00;665,88;975,31;235,90
17.09.2021;03:00;29.095,94;14.847,39;2.481,22;4.434,20;127,00;3.609,40;7,70;1.015,30;759,21;0,00;667,88;910,74;235,90
17.09.2021;04:00;28.936,29;14.612,99;2.296,37;4.470,20;128,00;3.609,40;7,70;1.022,10;833,91;0,00;670,38;1.049,34;235,90
17.09.2021;05:00;29.116,26;14.910,89;2.211,24;4.488,20;141,00;3.611,40;7,70;1.027,55;833,91;0,00;671,08;977,39;235,90
17.09.2021;06:00;29.121,84;14.944,38;2.071,48;4.508,20;141,00;3.609,40;7,70;1.036,40;902,31;0,00;670,04;979,82;251,11
17.09.2021;07:00;30.474,14;15.052,59;1.900,87;4.497,20;141,00;4.078,00;7,70;1.036,50;1.626,11;0,00;671,84;1.055,55;406,78
17.09.2021;08:00;34.057,14;15.806,57;1.666,14;4.494,09;141,00;5.322,00;7,70;1.011,79;3.305,41;0,00;673,88;927,24;701,32
17.09.2021;09:00;35.438,57;16.096,80;1.511,61;4.501,15;141,00;5.924,00;7,70;974,80;3.658,41;0,00;670,06;1.112,92;840,12
17.09.2021;10:00;35.474,09;16.174,00;1.464,31;4.613,16;141,00;5.857,00;7,70;930,90;3.509,91;0,00;682,04;1.187,99;906,08
17.09.2021;11:00;35.728,05;16.073,05;1.505,96;4.616,07;141,00;5.856,00;7,70;905,40;3.721,61;0,00;684,74;1.292,34;924,18
17.09.2021;12:00;33.854,11;14.876,21;1.574,79;4.496,20;141,00;5.546,00;7,70;888,80;3.617,81;0,00;677,40;1.097,73;930,47
17.09.2021;13:00;33.971,09;14.847,05;1.646,86;4.635,18;141,00;5.545,00;7,70;879,60;3.507,81;0,00;686,20;1.155,95;918,74
17.09.2021;14:00;35.869,89;15.566,22;1.730,14;4.453,08;141,00;6.536,20;7,70;863,50;3.781,31;0,00;686,60;1.207,42;896,72
17.09.2021;15:00;36.287,08;15.572,60;1.859,39;4.453,09;141,00;6.533,20;7,70;858,70;4.036,81;0,00;683,16;1.286,68;854,75
17.09.2021;16:00;37.256,32;15.869,07;1.967,41;4.432,08;141,00;6.529,20;7,70;856,90;4.671,41;0,00;686,06;1.330,85;764,64
17.09.2021;17:00;37.414,24;15.934,87;1.960,15;4.433,00;141,00;6.528,20;7,70;868,30;4.831,71;0,00;694,69;1.540,56;474,06
17.09.2021;18:00;37.386,99;15.974,91;1.939,86;4.433,00;141,00;6.528,20;7,70;881,20;4.973,21;0,00;692,49;1.549,06;266,36
17.09.2021;19:00;37.868,76;16.096,60;1.959,58;4.437,20;141,00;6.528,20;7,70;907,00;5.290,81;0,00;693,92;1.570,95;235,80
17.09.2021;20:00;37.453,75;16.048,85;1.938,80;4.445,20;141,00;6.529,20;7,70;928,60;4.940,27;0,00;691,19;1.547,24;235,70
17.09.2021;21:00;36.695,95;16.085,23;1.914,69;4.449,13;141,00;6.527,20;7,70;948,00;4.365,51;0,00;684,49;1.337,30;235,70
17.09.2021;22:00;35.568,94;16.021,99;1.887,58;4.340,02;141,00;5.919,00;7,70;963,10;4.255,31;0,00;679,82;1.117,72;235,70
17.09.2021;23:00;33.459,17;14.501,60;1.848,33;4.221,12;141,00;5.500,00;7,70;976,90;4.165,81;0,00;675,46;1.185,55;235,70
18.09.2021;00:00;30.846,52;12.808,78;1.971,74;4.339,20;141,00;5.160,30;7,70;977,80;3.214,09;0,00;676,15;1.237,16;312,60
18.09.2021;01:00;29.511,07;13.031,91;2.127,22;4.262,15;141,00;5.158,30;7,70;989,20;1.600,09;0,00;679,38;1.201,42;312,70
18.09.2021;02:00;28.476,66;12.703,91;2.151,52;4.248,04;141,00;4.827,20;7,70;998,60;1.313,09;0,00;676,38;1.096,52;312,70
18.09.2021;03:00;28.340,76;13.083,16;2.253,77;4.326,27;141,00;4.467,00;7,70;1.000,70;1.013,09;0,00;676,78;1.058,59;312,70
18.09.2021;04:00;28.090,32;12.951,76;2.320,83;4.343,13;141,00;4.210,70;7,70;1.008,40;1.180,79;0,00;674,48;938,73;312,80
18.09.2021;05:00;27.990,66;12.880,66;2.358,63;4.388,14;141,00;4.065,40;7,70;1.012,60;1.180,39;0,00;677,48;965,86;312,80
18.09.2021;06:00;27.779,32;12.496,95;2.436,34;4.548,20;141,00;4.061,70;7,70;1.014,40;1.128,19;0,00;681,74;935,13;327,97
18.09.2021;07:00;28.234,02;12.425,45;2.383,78;4.632,20;141,00;4.183,70;7,70;1.009,80;1.326,89;0,00;679,94;941,55;502,01
18.09.2021;08:00;30.901,98;12.880,16;2.295,88;4.633,17;141,00;4.862,70;7,70;988,50;2.598,59;0,00;684,58;988,91;820,79
18.09.2021;09:00;32.331,15;13.037,44;2.037,94;4.627,16;141,00;5.613,30;7,70;955,40;3.261,59;0,00;688,52;993,34;967,76
18.09.2021;10:00;32.643,55;13.019,10;1.873,83;4.616,10;141,00;5.841,30;7,70;922,20;3.417,99;0,00;693,79;1.081,51;1.029,03
18.09.2021;11:00;32.737,52;13.001,86;1.775,92;4.607,03;141,00;5.838,30;7,70;898,70;3.474,29;0,00;698,79;1.248,44;1.045,49
18.09.2021;12:00;32.233,76;12.844,68;1.810,19;4.557,18;141,00;5.604,30;7,70;870,20;3.633,99;0,00;690,79;1.024,29;1.049,44
18.09.2021;13:00;32.501,51;12.862,28;1.961,04;4.569,18;141,00;5.600,30;7,70;851,10;3.720,99;0,00;700,59;1.044,01;1.043,32
18.09.2021;14:00;33.303,92;12.936,41;2.218,31;4.537,26;141,00;5.922,30;7,70;836,10;3.865,49;0,00;708,99;1.105,43;1.024,93
18.09.2021;15:00;33.561,09;12.921,25;2.338,79;4.518,20;141,00;5.885,30;7,70;827,90;4.038,59;0,00;715,65;1.188,90;977,81
18.09.2021;16:00;34.078,37;13.194,95;2.451,38;4.534,50;141,00;5.922,30;7,70;831,20;4.238,29;0,00;719,15;1.172,81;865,09
18.09.2021;17:00;34.667,80;13.285,23;2.391,42;4.587,20;141,00;6.529,50;7,70;838,30;4.405,49;0,00;721,28;1.207,42;553,26
18.09.2021;18:00;34.667,02;13.306,34;2.232,65;4.598,20;141,00;6.530,50;7,70;852,89;4.684,89;0,00;724,68;1.246,97;341,20
18.09.2021;19:00;34.584,15;13.176,14;2.142,67;4.578,20;141,00;6.530,50;7,70;874,10;4.802,49;0,00;722,48;1.296,27;312,60
18.09.2021;20:00;34.829,18;13.203,59;2.232,85;4.614,20;141,00;6.530,50;7,70;896,40;4.865,19;0,00;717,98;1.307,17;312,60
18.09.2021;21:00;34.941,29;13.413,92;2.302,83;4.589,18;141,00;6.529,50;7,70;915,70;4.767,19;0,00;709,21;1.252,46;312,60
18.09.2021;22:00;33.960,37;13.596,34;2.259,17;4.654,20;122,00;5.966,30;7,70;932,79;4.258,49;0,00;701,81;1.148,97;312,60
18.09.2021;23:00;32.783,09;13.310,30;1.922,76;4.618,20;125,00;5.670,30;7,70;947,40;4.187,29;0,00;692,15;989,39;312,60
19.09.2021;00:00;30.568,72;13.207,99;1.681,01;4.580,00;141,00;5.608,60;7,70;961,40;2.595,89;0,00;683,85;788,58;312,70
19.09.2021;01:00;28.816,76;12.949,60;1.630,63;4.609,00;141,00;5.314,30;7,70;968,39;1.395,89;0,00;686,05;801,50;312,70
19.09.2021;02:00;27.876,32;12.683,30;1.405,03;4.604,00;141,00;4.890,70;7,70;975,50;1.390,29;0,00;683,76;782,34;312,70
19.09.2021;03:00;27.143,11;12.861,73;1.234,68;4.605,00;141,00;4.448,30;7,70;984,00;1.088,29;0,00;682,26;777,35;312,80
19.09.2021;04:00;26.736,03;12.877,63;1.068,60;4.606,00;141,00;4.252,20;7,70;992,89;1.021,99;0,00;683,36;771,86;312,80
19.09.2021;05:00;26.498,06;12.848,12;994,99;4.621,90;141,00;4.161,60;7,70;997,90;1.071,59;0,00;683,96;762,40;206,90
19.09.2021;06:00;25.985,01;12.565,69;945,19;4.646,00;141,00;4.162,70;7,70;1.001,90;914,59;0,00;688,42;689,42;222,40
19.09.2021;07:00;25.668,30;11.859,17;819,30;4.642,80;141,00;4.136,50;7,70;1.000,30;1.226,39;0,00;687,82;752,36;394,96
19.09.2021;08:00;25.897,54;11.816,61;676,51;4.636,00;141,00;3.634,70;7,70;971,40;1.771,79;0,00;693,56;832,17;716,10
19.09.2021;09:00;26.550,21;12.390,75;606,96;4.605,80;141,00;3.684,70;7,70;934,90;1.821,79;0,00;694,23;802,03;860,35
19.09.2021;10:00;27.443,30;12.467,25;681,49;4.801,00;141,00;3.702,30;7,70;903,80;2.245,89;0,00;702,37;868,21;922,29
19.09.2021;11:00;27.993,83;12.397,64;940,07;4.807,60;141,00;3.785,70;7,70;879,60;2.462,89;0,00;702,31;926,79;942,53
19.09.2021;12:00;27.660,48;12.211,26;1.297,58;4.811,00;141,00;3.757,00;7,70;852,40;2.109,59;0,00;695,02;836,14;941,79
19.09.2021;13:00;28.419,40;12.116,95;1.700,58;4.776,00;141,00;3.694,70;7,70;832,80;2.595,59;0,00;700,42;924,83;928,83
19.09.2021;14:00;29.373,67;12.351,32;2.104,60;4.762,00;141,00;4.426,70;7,70;822,00;2.186,59;0,00;705,82;969,98;895,96
19.09.2021;15:00;29.701,97;12.656,71;2.328,99;4.757,00;141,00;4.355,70;7,70;814,70;2.277,59;0,00;702,98;818,35;841,25
19.09.2021;16:00;30.599,28;12.779,71;2.357,34;4.763,00;141,00;4.876,90;7,70;817,80;2.571,89;0,00;704,18;854,92;724,84
19.09.2021;17:00;31.861,31;13.321,25;2.162,34;4.784,00;141,00;5.107,30;7,70;826,60;3.432,79;0,00;711,78;938,69;427,86
19.09.2021;18:00;32.917,87;13.810,83;2.086,45;4.799,00;141,00;5.827,30;7,70;837,40;3.593,19;0,00;710,07;873,31;231,62
19.09.2021;19:00;33.531,61;13.924,40;2.078,37;4.791,00;128,00;5.827,30;7,70;861,60;3.990,69;0,00;706,60;1.009,35;206,60
19.09.2021;20:00;33.587,90;14.049,02;1.997,94;4.601,00;128,00;5.828,30;7,70;883,70;4.130,69;0,00;701,43;1.053,52;206,60
19.09.2021;21:00;33.258,36;14.128,55;1.955,54;4.588,00;125,00;5.827,30;7,70;903,70;3.809,79;0,00;697,71;1.008,47;206,60
19.09.2021;22:00;32.446,90;14.037,23;1.886,57;4.602,00;125,00;5.570,30;7,70;917,60;3.570,49;0,00;693,61;829,80;206,60
19.09.2021;23:00;31.384,40;13.777,77;2.004,42;4.900,00;141,00;5.185,50;7,70;932,00;2.619,39;0,00;684,25;925,77;206,60
20.09.2021;00:00;30.291,14;13.376,49;1.938,74;4.832,00;126,00;4.371,70;7,70;954,79;3.083,41;0,00;666,89;726,82;206,60
20.09.2021;01:00;28.775,19;13.426,69;1.765,18;4.832,00;141,00;4.484,30;7,70;964,50;1.540,41;0,00;669,09;737,72;206,60
20.09.2021;02:00;27.939,71;13.349,49;1.679,17;4.828,00;141,00;4.174,70;7,70;973,40;1.155,41;0,00;668,00;756,24;206,60
20.09.2021;03:00;27.431,01;13.355,07;1.665,07;4.787,00;141,00;3.865,70;7,70;981,30;992,41;0,00;667,00;762,16;206,60
20.09.2021;04:00;27.253,13;13.411,89;1.609,37;4.800,00;141,00;3.743,30;7,70;989,10;964,11;0,00;669,00;711,06;206,60
20.09.2021;05:00;27.292,36;13.384,51;1.532,43;4.806,00;141,00;3.715,30;7,70;995,10;1.159,11;0,00;670,90;673,51;206,80
20.09.2021;06:00;27.290,86;13.420,02;1.457,39;4.801,00;141,00;3.796,40;7,70;1.000,00;1.129,71;0,00;662,92;652,71;222,01
20.09.2021;07:00;28.727,84;13.923,52;1.402,33;4.805,00;141,00;4.186,70;7,70;995,50;1.453,91;0,00;664,48;755,16;392,54
20.09.2021;08:00;32.728,74;15.231,30;1.265,64;4.797,00;141,00;5.133,30;7,70;971,20;3.043,11;0,00;682,32;746,03;710,14
20.09.2021;09:00;34.716,01;16.309,43;1.220,17;4.770,00;141,00;5.826,30;7,70;925,80;3.128,41;0,00;689,09;841,43;856,68
20.09.2021;10:00;35.584,31;16.802,93;1.250,71;4.867,00;141,00;5.827,30;7,70;894,10;3.291,61;0,00;697,53;888,21;916,22
20.09.2021;11:00;35.971,10;16.646,78;1.455,13;4.912,00;141,00;5.827,30;7,70;865,50;3.580,51;0,00;697,83;904,26;933,09
20.09.2021;12:00;34.695,31;16.025,94;1.715,80;4.846,00;141,00;5.444,30;7,70;837,60;3.185,31;0,00;689,03;872,57;930,06
20.09.2021;13:00;35.602,19;16.104,12;2.075,60;4.772,00;141,00;5.444,30;7,70;812,00;3.690,71;0,00;691,63;948,87;914,26
20.09.2021;14:00;36.972,30;16.409,06;2.352,57;4.863,00;125,00;6.130,30;7,70;792,90;3.834,31;0,00;700,83;872,48;884,15
20.09.2021;15:00;37.413,30;16.516,82;2.586,49;4.893,00;141,00;6.131,30;7,70;784,00;3.875,21;0,00;698,99;946,66;832,13
20.09.2021;16:00;38.555,90;16.854,32;2.663,17;4.904,00;141,00;6.121,30;7,70;787,40;4.617,81;0,00;702,49;1.033,53;723,18
20.09.2021;17:00;38.456,50;16.904,44;2.585,24;4.947,00;141,00;6.120,30;7,70;796,00;4.652,11;0,00;710,82;1.168,02;423,87
20.09.2021;18:00;38.423,58;16.999,22;2.351,28;4.938,00;141,00;6.120,30;7,70;812,60;4.809,11;0,00;709,12;1.303,02;232,23
20.09.2021;19:00;38.540,92;17.139,19;2.206,41;4.969,00;141,00;6.120,30;7,70;844,09;4.921,91;0,00;704,65;1.278,67;208,00
20.09.2021;20:00;38.454,88;17.252,27;2.081,79;4.956,50;141,00;6.121,30;7,70;866,20;4.869,21;0,00;701,82;1.249,19;207,90
20.09.2021;21:00;37.556,62;17.309,33;2.002,34;4.856,00;141,00;6.120,30;7,70;887,40;4.334,31;0,00;681,82;1.009,82;206,60
20.09.2021;22:00;36.396,23;16.722,58;2.067,26;4.865,00;141,00;5.816,30;7,70;905,80;4.127,81;0,00;673,45;862,73;206,60
20.09.2021;23:00;34.201,96;15.678,32;2.066,46;4.867,60;141,00;5.188,70;7,70;928,00;3.526,31;0,00;664,69;926,58;206,60
21.09.2021;00:00;32.280,52;15.802,69;2.055,38;4.965,70;141,00;4.548,00;7,70;953,80;2.148,31;0,00;653,04;798,30;206,60
21.09.2021;01:00;30.998,29;15.435,98;1.977,44;5.067,00;141,00;4.534,30;7,70;963,80;1.300,31;0,00;654,14;710,02;206,60
21.09.2021;02:00;29.885,45;14.546,79;1.946,97;5.079,00;141,00;4.330,80;7,70;972,80;1.300,31;0,00;655,45;698,03;206,60
21.09.2021;03:00;28.896,81;14.545,82;1.902,07;5.079,00;141,00;3.787,00;7,70;982,20;958,31;0,00;656,85;630,26;206,60
21.09.2021;04:00;28.732,90;14.541,84;1.793,78;5.081,00;141,00;3.665,40;7,70;989,30;1.046,01;0,00;658,15;602,12;206,60
21.09.2021;05:00;28.819,37;14.601,34;1.829,38;5.081,00;141,00;3.722,40;7,70;994,70;936,01;0,00;659,35;639,68;206,81
21.09.2021;06:00;28.894,70;14.572,22;2.027,81;5.081,00;141,00;3.719,40;7,70;1.001,90;788,61;0,00;660,51;673,11;221,44
21.09.2021;07:00;29.768,51;14.615,92;2.106,25;5.075,00;118,00;3.965,70;7,70;997,00;1.101,81;0,00;663,11;727,95;390,07
21.09.2021;08:00;33.243,58;15.897,97;2.123,57;4.978,00;111,00;5.050,00;7,70;975,10;2.011,21;0,00;671,05;703,43;714,55
21.09.2021;09:00;34.818,39;16.403,36;2.188,50;4.959,00;141,00;5.820,00;7,70;943,70;1.994,21;0,00;669,14;828,78;863,00
21.09.2021;10:00;34.994,66;16.425,34;2.190,01;4.953,00;111,00;5.850,00;7,70;912,40;2.103,71;0,00;679,09;836,60;925,81
21.09.2021;11:00;35.442,06;16.587,62;2.342,12;4.921,00;120,00;5.872,00;7,70;881,20;2.277,71;0,00;683,78;806,48;942,45
21.09.2021;12:00;34.187,52;16.031,21;2.632,55;4.932,00;141,00;5.170,00;7,70;847,20;2.021,61;0,00;676,48;782,56;945,21
21.09.2021;13:00;34.991,32;16.039,23;3.042,37;4.926,00;141,00;5.205,00;7,70;821,80;2.366,61;0,00;679,68;824,31;937,62
21.09.2021;14:00;36.741,08;16.448,55;3.470,81;4.906,50;141,00;5.596,00;7,70;807,50;2.902,61;0,00;680,88;876,28;903,25
21.09.2021;15:00;37.399,24;16.450,10;3.858,76;4.913,90;119,00;5.934,00;7,70;800,60;2.953,91;0,00;684,78;833,90;842,59
21.09.2021;16:00;38.392,40;16.551,23;4.127,04;4.900,50;119,00;5.933,80;7,70;804,70;3.660,51;0,00;679,44;879,99;728,49
21.09.2021;17:00;38.658,17;16.600,70;4.369,21;4.921,00;141,00;5.934,00;7,70;819,50;3.640,51;0,00;678,27;1.122,01;424,27
21.09.2021;18:00;38.619,64;16.607,14;4.409,14;4.927,00;121,00;5.937,00;7,70;835,80;3.759,11;0,00;678,07;1.108,36;229,32
21.09.2021;19:00;39.016,75;16.716,33;4.549,41;4.939,00;122,00;5.938,00;7,70;862,60;3.859,51;0,00;675,67;1.139,83;206,70
21.09.2021;20:00;38.415,56;16.434,25;4.827,26;5.075,00;120,00;5.935,00;7,70;885,30;3.160,31;0,00;667,20;1.090,84;212,70
21.09.2021;21:00;36.674,29;15.988,49;4.825,69;4.961,00;113,00;5.096,00;7,70;905,70;3.022,21;0,00;666,20;949,60;138,70
21.09.2021;22:00;35.494,79;15.453,19;5.025,16;4.964,00;111,00;4.917,90;7,70;926,20;2.303,21;0,00;661,80;985,93;138,70
21.09.2021;23:00;33.740,34;14.997,39;4.926,25;4.979,00;111,00;4.471,90;7,70;945,50;1.556,71;0,00;653,54;952,65;138,70
22.09.2021;00:00;31.283,32;14.074,17;4.695,14;4.923,00;111,00;3.224,70;7,70;962,30;1.714,31;0,00;660,02;773,18;137,80
22.09.2021;01:00;29.771,91;13.377,67;4.529,29;4.964,00;111,00;3.222,70;7,70;973,10;1.091,81;0,00;660,67;696,17;137,80
22.09.2021;02:00;29.711,94;13.196,97;4.501,91;5.013,00;141,00;3.223,70;7,70;982,10;1.093,31;0,00;659,83;754,62;137,80
22.09.2021;03:00;29.358,58;13.203,27;4.469,76;5.016,00;112,00;3.223,70;7,70;993,80;768,81;0,00;661,31;764,33;137,90
22.09.2021;04:00;29.071,11;13.191,67;4.393,59;4.738,00;141,00;3.105,00;7,70;1.003,00;938,01;0,00;661,31;754,03;137,80
22.09.2021;05:00;29.209,17;13.239,17;4.407,59;4.738,00;141,00;3.105,00;7,70;1.010,50;938,01;0,00;666,18;818,22;137,80
22.09.2021;06:00;29.048,66;13.306,26;4.327,89;4.738,00;141,00;3.107,00;7,70;1.016,30;790,01;0,00;669,54;793,81;151,15
22.09.2021;07:00;29.856,68;13.717,67;4.016,62;4.732,00;141,00;3.344,70;7,70;1.011,70;1.148,81;0,00;668,79;765,25;302,44
22.09.2021;08:00;33.138,88;15.349,32;3.690,22;4.731,00;106,00;4.232,50;7,70;982,19;1.854,21;0,00;674,08;918,68;592,98
22.09.2021;09:00;34.849,24;15.818,62;3.558,06;4.717,00;106,00;4.793,00;7,70;949,30;2.493,21;0,00;669,88;1.026,78;709,69
22.09.2021;10:00;35.358,27;15.903,42;3.356,05;4.834,00;106,00;4.993,00;7,70;917,40;2.766,01;0,00;686,07;1.059,95;728,67
22.09.2021;11:00;35.504,80;16.115,37;3.089,34;4.796,00;106,00;5.137,00;7,70;893,30;2.862,01;0,00;686,87;1.118,79;692,42
